ID_VENDA;ID_PRODUTO;QUANTIDADE;VALOR_UNITARIO_VENDA_PRODUTO;VALOR_VENDA_PRODUTO
3306;2;1;114,00;114,00
3307;13;2;130,20;260,40
3307;2;2;120,00;240,00
3307;13;1;137,20;137,20
3307;21;2;110,00;220,00
3308;16;3;274,40;823,20
3309;1;1;49,50;49,50
3310;19;3;152,00;456,00
3310;26;1;68,60;68,60
3311;14;2;184,30;368,60
3311;20;2;24,25;48,50
3312;8;1;213,40;213,40
3313;15;1;88,20;88,20
3313;1;1;48,50;48,50
3314;16;2;271,60;543,20
3314;13;1;134,40;134,40
3314;1;1;48,50;48,50
3314;14;1;184,30;184,30
3315;19;2;156,80;313,60
3316;23;1;250,00;250,00
3316;5;3;291,00;873,00
3316;2;2;111,60;223,20
3317;16;1;271,60;271,60
3317;11;2;436,50;873,00
3317;24;1;58,20;58,20
3318;13;1;140,00;140,00
3318;23;2;242,50;485,00
3318;14;1;184,30;184,30
3319;26;1;70,00;70,00
3319;16;2;271,60;543,20
3320;19;1;155,20;155,20
3321;29;1;485,00;485,00
3322;9;1;388,00;388,00
3322;5;2;279,00;558,00
3323;18;1;93,00;93,00
3323;7;1;332,50;332,50
3323;24;2;58,20;116,40
3324;1;1;48,50;48,50
3325;9;1;388,00;388,00
3325;7;1;332,50;332,50
3326;1;2;48,50;97,00
3326;10;1;75,20;75,20
3326;21;1;102,30;102,30
3327;16;3;280,00;840,00
3327;14;1;186,20;186,20
3328;19;3;160,00;480,00
3329;28;2;118,80;237,60
3330;2;2;117,60;235,20
3330;19;2;155,20;310,40
3330;20;2;24,25;48,50
3331;22;3;30,00;90,00
3331;11;1;427,50;427,50
3331;24;2;60,00;120,00
3332;24;1;58,20;58,20
3332;20;1;25,00;25,00
3333;24;2;60,00;120,00
3334;20;4;24,00;96,00
3335;19;1;148,80;148,80
3336;1;2;50,00;100,00
3336;20;2;24,25;48,50
3336;12;2;200,00;400,00
3337;29;1;485,00;485,00
3337;1;1;49,00;49,00
3338;14;2;184,30;368,60
3339;4;2;171,00;342,00
3339;7;2;339,50;679,00
3339;15;1;90,00;90,00
3340;2;4;116,40;465,60
3341;1;1;48,50;48,50
3341;30;1;83,70;83,70
3342;24;3;57,00;171,00
3343;24;1;58,80;58,80
3343;1;1;50,00;50,00
3343;22;2;30,00;60,00
3343;1;1;48,50;48,50
3344;24;1;58,80;58,80
3344;11;1;450,00;450,00
3345;2;2;111,60;223,20
3346;29;3;500,00;1.500,00
3346;1;1;48,50;48,50
3347;16;3;274,40;823,20
3348;9;2;400,00;800,00
3349;16;1;280,00;280,00
3350;5;2;300,00;600,00
3350;22;1;30,00;30,00
3351;5;1;291,00;291,00
3351;14;2;184,30;368,60
3351;22;1;29,10;29,10
3352;14;1;190,00;190,00
3352;5;1;291,00;291,00
3352;1;1;50,00;50,00
3353;8;3;204,60;613,80
3354;1;1;48,50;48,50
3354;5;3;279,00;837,00
3355;20;3;24,25;72,75
3355;20;1;24,25;24,25
3355;30;4;89,10;356,40
3356;4;2;174,60;349,20
3357;9;3;392,00;1.176,00
3358;20;1;24,25;24,25
3359;7;1;339,50;339,50
3360;30;1;87,30;87,30
3361;14;2;182,40;364,80
3362;29;1;475,00;475,00
3363;1;5;48,50;242,50
3364;10;1;80,00;80,00
3364;1;3;48,50;145,50
3364;2;3;120,00;360,00
3365;7;1;346,50;346,50
3366;1;1;48,50;48,50
3367;2;2;116,40;232,80
3368;4;1;180,00;180,00
3369;13;1;135,80;135,80
3369;12;2;186,00;372,00
3369;20;1;24,25;24,25
3369;7;1;339,50;339,50
3369;2;2;120,00;240,00
3370;24;2;58,80;117,60
3371;10;1;77,60;77,60
3371;24;1;58,20;58,20
3372;3;1;242,50;242,50
3372;24;2;58,20;116,40
3372;13;3;140,00;420,00
3372;1;1;50,00;50,00
3373;20;1;23,75;23,75
3374;28;4;117,60;470,40
3374;20;4;23,50;94,00
3375;20;1;24,25;24,25
3375;5;2;291,00;582,00
3376;5;1;291,00;291,00
3377;9;3;388,00;1.164,00
3377;1;1;49,00;49,00
3377;14;1;190,00;190,00
3377;26;1;68,60;68,60
3377;6;4;150,00;600,00
3378;22;2;28,50;57,00
3379;1;2;50,00;100,00
3379;20;1;24,25;24,25
3379;7;2;339,50;679,00
3380;14;1;180,50;180,50
3380;20;1;24,25;24,25
3380;19;2;160,00;320,00
3381;2;1;116,40;116,40
3381;15;4;90,00;360,00
3381;25;2;174,60;349,20
3382;24;2;60,00;120,00
3383;24;2;57,60;115,20
3384;20;1;23,50;23,50
3385;7;2;339,50;679,00
3386;7;1;325,50;325,50
3387;19;1;160,00;160,00
3388;9;1;400,00;400,00
3389;2;2;116,40;232,80
3390;15;2;87,30;174,60
3390;9;3;400,00;1.200,00
3390;20;1;24,25;24,25
3390;4;1;174,60;174,60
3391;1;2;49,00;98,00
3391;15;2;88,20;176,40
3392;15;1;90,00;90,00
3393;21;1;108,90;108,90
3393;3;1;242,50;242,50
3393;22;2;30,00;60,00
3394;24;3;58,20;174,60
3395;2;1;112,80;112,80
3395;13;1;137,20;137,20
3395;24;2;60,00;120,00
3396;21;1;106,70;106,70
3396;26;1;68,60;68,60
3397;3;2;232,50;465,00
3398;7;1;350,00;350,00
3398;9;1;376,00;376,00
3398;3;2;250,00;500,00
3399;20;1;24,25;24,25
3400;2;1;117,60;117,60
3401;30;4;90,00;360,00
3401;24;2;58,20;116,40
3401;24;1;58,20;58,20
3401;4;2;174,60;349,20
3402;10;1;78,40;78,40
3403;11;2;450,00;900,00
3404;7;1;339,50;339,50
3404;20;1;25,00;25,00
3405;25;1;167,40;167,40
3406;24;1;58,20;58,20
3407;16;1;260,40;260,40
3407;20;1;24,50;24,50
3407;20;2;25,00;50,00
3408;2;1;114,00;114,00
3408;18;1;96,00;96,00
3408;10;1;78,40;78,40
3409;19;1;155,20;155,20
3410;18;1;98,00;98,00
3411;20;1;24,25;24,25
3412;16;1;280,00;280,00
3412;20;1;25,00;25,00
3412;4;1;174,60;174,60
3413;13;1;135,80;135,80
3414;29;1;485,00;485,00
3415;9;2;388,00;776,00
3415;1;1;46,50;46,50
3416;20;1;23,75;23,75
3416;15;2;85,50;171,00
3416;24;4;58,80;235,20
3417;24;1;58,20;58,20
3417;20;2;25,00;50,00
3418;17;2;130,00;260,00
3418;1;1;48,50;48,50
3419;19;4;160,00;640,00
3419;13;1;140,00;140,00
3420;15;2;90,00;180,00
3420;29;4;485,00;1.940,00
3420;25;1;167,40;167,40
3420;7;1;332,50;332,50
3420;24;1;58,20;58,20
3421;7;4;339,50;1.358,00
3421;25;2;174,60;349,20
3421;21;1;102,30;102,30
3422;23;1;250,00;250,00
3423;1;1;48,50;48,50
3423;7;4;350,00;1.400,00
3424;13;2;137,20;274,40
3425;14;1;188,10;188,10
3425;18;1;98,00;98,00
3425;1;3;50,00;150,00
3426;2;2;117,60;235,20
3426;1;1;50,00;50,00
3426;2;2;116,40;232,80
3427;20;3;24,75;74,25
3428;1;1;50,00;50,00
3429;2;2;116,40;232,80
3430;1;2;50,00;100,00
3431;16;2;277,20;554,40
3432;28;2;120,00;240,00
3432;1;2;49,00;98,00
3433;24;2;60,00;120,00
3433;15;1;87,30;87,30
3433;24;1;57,00;57,00
3434;1;1;48,50;48,50
3435;17;2;126,10;252,20
3435;1;1;46,50;46,50
3436;7;1;325,50;325,50
3436;5;2;294,00;588,00
3436;24;1;60,00;60,00
3437;30;2;89,10;178,20
3438;15;3;90,00;270,00
3439;1;1;48,50;48,50
3440;24;1;55,80;55,80
3441;13;1;137,20;137,20
3441;29;1;490,00;490,00
3442;24;1;58,80;58,80
3442;19;1;155,20;155,20
3443;24;2;60,00;120,00
3443;24;2;60,00;120,00
3443;6;1;150,00;150,00
3443;21;2;103,40;206,80
3444;20;3;24,25;72,75
3445;21;1;106,70;106,70
3446;9;1;400,00;400,00
3447;24;2;58,20;116,40
3447;11;2;436,50;873,00
3448;24;2;55,80;111,60
3448;1;1;50,00;50,00
3448;20;2;24,50;49,00
3449;1;4;47,50;190,00
3449;20;1;24,25;24,25
3449;25;1;171,00;171,00
3450;19;2;155,20;310,40
3451;2;3;111,60;334,80
3452;19;1;148,80;148,80
3452;15;1;90,00;90,00
3453;13;1;140,00;140,00
3454;17;2;126,10;252,20
3455;2;1;116,40;116,40
3456;9;1;400,00;400,00
3457;1;1;47,00;47,00
3458;14;2;188,10;376,20
3458;12;1;194,00;194,00
3459;24;2;60,00;120,00
3459;24;2;58,20;116,40
3459;13;1;135,80;135,80
3459;23;1;250,00;250,00
3460;5;2;291,00;582,00
3460;19;2;156,80;313,60
3460;6;4;145,50;582,00
3461;14;2;176,70;353,40
3462;2;4;120,00;480,00
3462;2;1;116,40;116,40
3463;24;1;55,80;55,80
3464;12;1;200,00;200,00
3464;15;4;87,30;349,20
3465;24;2;58,20;116,40
3466;11;2;436,50;873,00
3466;4;1;167,40;167,40
3466;13;1;138,60;138,60
3467;23;2;242,50;485,00
3467;2;1;111,60;111,60
3467;24;1;58,20;58,20
3468;1;1;50,00;50,00
3469;22;3;30,00;90,00
3469;2;1;111,60;111,60
3470;11;1;450,00;450,00
3470;15;2;83,70;167,40
3470;1;1;49,50;49,50
3471;30;1;90,00;90,00
3472;18;1;93,00;93,00
3473;9;3;384,00;1.152,00
3474;19;3;160,00;480,00
3475;2;1;114,00;114,00
3476;2;2;117,60;235,20
3477;1;2;48,50;97,00
3477;1;1;46,50;46,50
3477;13;5;140,00;700,00
3477;13;2;135,80;271,60
3478;1;1;50,00;50,00
3479;23;1;242,50;242,50
3479;7;2;350,00;700,00
3480;15;3;83,70;251,10
3480;28;3;114,00;342,00
3480;1;1;48,50;48,50
3480;22;2;29,10;58,20
3481;1;2;50,00;100,00
3482;25;1;174,60;174,60
3483;19;1;156,80;156,80
3484;4;1;174,60;174,60
3485;3;1;245,00;245,00
3486;14;2;184,30;368,60
3486;19;1;160,00;160,00
3486;7;1;339,50;339,50
3487;19;2;160,00;320,00
3487;1;2;48,50;97,00
3487;14;2;180,50;361,00
3487;19;1;155,20;155,20
3487;20;1;24,25;24,25
3488;1;2;48,50;97,00
3489;20;4;24,25;97,00
3489;24;3;58,20;174,60
3490;19;3;155,20;465,60
3490;2;1;116,40;116,40
3490;25;3;174,60;523,80
3490;20;2;24,25;48,50
3490;22;1;30,00;30,00
3491;2;1;116,40;116,40
3491;18;1;100,00;100,00
3492;2;4;116,40;465,60
3492;25;2;174,60;349,20
3492;20;1;24,25;24,25
3493;20;1;24,25;24,25
3493;18;2;95,00;190,00
3494;25;1;174,60;174,60
3495;20;2;24,25;48,50
3495;4;1;176,40;176,40
3496;24;1;55,80;55,80
3497;9;1;380,00;380,00
3497;15;2;87,30;174,60
3498;1;1;47,00;47,00
3499;11;1;441,00;441,00
3499;9;1;392,00;392,00
3499;10;2;78,40;156,80
3500;24;2;58,80;117,60
3501;5;1;300,00;300,00
3502;15;3;88,20;264,60
3503;24;1;60,00;60,00
3504;14;1;186,20;186,20
3505;18;1;100,00;100,00
3506;1;2;48,50;97,00
3507;16;1;280,00;280,00
3507;7;2;339,50;679,00
3507;1;1;48,50;48,50
3508;18;2;97,00;194,00
3509;5;1;291,00;291,00
3509;19;1;156,80;156,80
3510;13;1;130,20;130,20
3510;2;5;116,40;582,00
3511;7;2;339,50;679,00
3511;28;1;116,40;116,40
3512;5;1;279,00;279,00
3513;7;2;350,00;700,00
3513;19;4;155,20;620,80
3514;20;4;25,00;100,00
3515;24;3;58,20;174,60
3515;2;2;116,40;232,80
3515;15;2;87,30;174,60
3516;20;1;24,25;24,25
3516;26;3;70,00;210,00
3516;12;1;194,00;194,00
3517;11;1;436,50;436,50
3517;18;2;100,00;200,00
3518;7;1;343,00;343,00
3518;17;2;126,10;252,20
3519;15;1;83,70;83,70
3520;4;1;174,60;174,60
3521;1;1;48,50;48,50
3521;7;1;339,50;339,50
3521;7;2;339,50;679,00
3522;20;2;25,00;50,00
3523;6;1;150,00;150,00
3524;7;2;332,50;665,00
3524;13;3;140,00;420,00
3524;4;1;180,00;180,00
3524;7;1;325,50;325,50
3524;20;2;24,25;48,50
3525;20;1;25,00;25,00
3525;20;1;24,25;24,25
3525;1;1;48,50;48,50
3526;13;1;140,00;140,00
3527;7;2;339,50;679,00
3528;2;1;120,00;120,00
3528;24;1;60,00;60,00
3528;12;1;200,00;200,00
3528;20;2;25,00;50,00
3528;1;1;48,50;48,50
3529;18;2;100,00;200,00
3529;5;3;294,00;882,00
3529;1;1;48,50;48,50
3529;28;1;120,00;120,00
3530;24;1;60,00;60,00
3530;13;2;135,80;271,60
3531;24;2;60,00;120,00
3532;18;2;97,00;194,00
3532;3;3;242,50;727,50
3533;3;1;242,50;242,50
3534;16;3;271,60;814,80
3534;9;1;388,00;388,00
3534;4;1;171,00;171,00
3535;1;2;50,00;100,00
3535;23;1;250,00;250,00
3535;2;2;120,00;240,00
3535;9;3;372,00;1.116,00
3535;14;1;176,70;176,70
3536;15;1;87,30;87,30
3536;7;1;343,00;343,00
3537;13;1;140,00;140,00
3537;25;1;180,00;180,00
3538;13;2;140,00;280,00
3539;15;1;87,30;87,30
3540;20;2;24,25;48,50
3540;7;1;343,00;343,00
3540;16;1;271,60;271,60
3541;11;2;450,00;900,00
3542;20;1;24,50;24,50
3542;24;1;58,20;58,20
3542;2;1;114,00;114,00
3543;2;1;120,00;120,00
3543;23;1;242,50;242,50
3544;2;4;116,40;465,60
3545;15;2;90,00;180,00
3546;20;1;23,50;23,50
3547;2;2;117,60;235,20
3547;8;1;213,40;213,40
3548;20;1;24,25;24,25
3548;23;1;245,00;245,00
3548;16;1;280,00;280,00
3548;29;2;500,00;1.000,00
3548;5;1;285,00;285,00
3549;22;1;29,10;29,10
3549;13;2;130,20;260,40
3549;20;1;25,00;25,00
3550;15;1;86,40;86,40
3551;19;2;160,00;320,00
3551;26;2;67,90;135,80
3552;26;1;70,00;70,00
3553;13;2;134,40;268,80
3553;30;1;90,00;90,00
3553;5;1;300,00;300,00
3554;28;1;120,00;120,00
3555;19;1;152,00;152,00
3556;24;1;58,20;58,20
3557;7;2;343,00;686,00
3557;17;3;127,40;382,20
3557;19;1;155,20;155,20
3557;20;1;23,75;23,75
3558;24;2;60,00;120,00
3559;18;1;97,00;97,00
3560;13;2;135,80;271,60
3560;7;2;350,00;700,00
3560;6;2;145,50;291,00
3561;2;1;116,40;116,40
3562;5;1;291,00;291,00
3562;13;1;137,20;137,20
3563;18;1;100,00;100,00
3563;10;1;76,00;76,00
3563;6;1;150,00;150,00
3563;20;1;24,25;24,25
3564;9;2;388,00;776,00
3564;21;2;106,70;213,40
3564;18;1;97,00;97,00
3564;11;3;432,00;1.296,00
3565;15;1;83,70;83,70
3565;23;1;232,50;232,50
3565;1;1;48,50;48,50
3566;20;4;24,25;97,00
3566;30;2;87,30;174,60
3566;7;2;350,00;700,00
3566;15;1;87,30;87,30
3567;1;2;48,50;97,00
3568;15;1;90,00;90,00
3568;13;2;133,00;266,00
3568;1;3;46,50;139,50
3569;22;1;29,40;29,40
3569;19;3;160,00;480,00
3569;15;1;85,50;85,50
3570;16;2;271,60;543,20
3570;1;1;48,50;48,50
3570;16;1;271,60;271,60
3571;20;1;25,00;25,00
3571;25;2;176,40;352,80
3571;21;3;110,00;330,00
3572;11;3;450,00;1.350,00
3573;5;1;291,00;291,00
3574;18;2;98,00;196,00
3575;24;1;58,80;58,80
3575;4;2;174,60;349,20
3576;25;1;174,60;174,60
3577;11;1;436,50;436,50
3578;20;1;25,00;25,00
3578;25;1;171,00;171,00
3579;5;3;297,00;891,00
3580;21;2;107,80;215,60
3580;29;1;490,00;490,00
3581;20;3;23,25;69,75
3581;13;1;135,80;135,80
3581;1;2;50,00;100,00
3582;2;1;116,40;116,40
3583;2;1;115,20;115,20
3584;4;4;180,00;720,00
3584;15;2;87,30;174,60
3585;1;2;46,50;93,00
3586;24;1;55,80;55,80
3587;20;1;24,25;24,25
3588;15;1;87,30;87,30
3588;1;1;50,00;50,00
3589;15;2;89,10;178,20
3589;4;3;167,40;502,20
3589;23;2;242,50;485,00
3589;14;1;184,30;184,30
3590;9;2;392,00;784,00
3591;12;1;194,00;194,00
3591;14;1;184,30;184,30
3591;11;1;436,50;436,50
3591;3;2;242,50;485,00
3592;5;2;300,00;600,00
3592;7;3;339,50;1.018,50
3593;11;1;450,00;450,00
3594;25;3;180,00;540,00
3594;20;1;25,00;25,00
3594;3;1;242,50;242,50
3595;14;2;190,00;380,00
3595;14;1;176,70;176,70
3596;30;1;85,50;85,50
3596;2;3;111,60;334,80
3597;29;2;485,00;970,00
3598;18;2;100,00;200,00
3599;14;1;184,30;184,30
3599;29;1;465,00;465,00
3599;7;1;350,00;350,00
3600;25;2;174,60;349,20
3600;15;5;87,30;436,50
3601;18;2;97,00;194,00
3601;11;1;436,50;436,50
3602;24;2;60,00;120,00
3603;2;1;120,00;120,00
3604;1;1;48,50;48,50
3605;24;1;60,00;60,00
3605;23;2;250,00;500,00
3605;5;2;291,00;582,00
3605;19;1;160,00;160,00
3606;4;1;171,00;171,00
3607;10;2;77,60;155,20
3607;1;1;50,00;50,00
3608;24;1;58,80;58,80
3609;20;2;25,00;50,00
3610;18;1;97,00;97,00
3610;19;1;155,20;155,20
3610;9;1;388,00;388,00
3610;2;1;116,40;116,40
3611;7;1;350,00;350,00
3611;15;2;89,10;178,20
3611;5;2;300,00;600,00
3611;2;1;116,40;116,40
3612;2;1;116,40;116,40
3612;25;2;180,00;360,00
3613;15;1;87,30;87,30
3614;13;1;138,60;138,60
3614;7;1;339,50;339,50
3614;18;1;95,00;95,00
3615;21;1;110,00;110,00
3615;20;2;23,25;46,50
3615;24;1;58,20;58,20
3615;1;1;49,00;49,00
3616;19;3;155,20;465,60
3617;2;3;117,60;352,80
3618;15;2;87,30;174,60
3618;11;2;436,50;873,00
3619;9;1;388,00;388,00
3620;20;2;24,25;48,50
3620;25;1;176,40;176,40
3621;2;2;115,20;230,40
3622;19;1;160,00;160,00
3623;18;2;97,00;194,00
3623;15;1;87,30;87,30
3623;8;1;213,40;213,40
3624;1;1;46,50;46,50
3625;18;2;99,00;198,00
3626;15;2;90,00;180,00
3626;5;1;291,00;291,00
3626;3;2;250,00;500,00
3627;20;2;24,25;48,50
3628;7;1;350,00;350,00
3628;28;1;111,60;111,60
3629;6;5;150,00;750,00
3630;20;1;24,25;24,25
3631;18;5;100,00;500,00
3631;24;2;60,00;120,00
3631;1;1;50,00;50,00
3631;5;2;285,00;570,00
3632;19;1;155,20;155,20
3632;15;1;87,30;87,30
3632;20;1;24,25;24,25
3632;13;2;140,00;280,00
3632;14;1;176,70;176,70
3633;16;4;260,40;1.041,60
3634;7;1;350,00;350,00
3635;7;1;343,00;343,00
3636;19;3;160,00;480,00
3637;25;1;174,60;174,60
3638;2;1;116,40;116,40
3639;5;2;291,00;582,00
3640;1;3;50,00;150,00
3640;12;2;196,00;392,00
3641;20;1;25,00;25,00
3641;5;2;297,00;594,00
3641;5;1;300,00;300,00
3642;20;1;25,00;25,00
3642;23;1;250,00;250,00
3642;20;1;24,25;24,25
3643;10;2;77,60;155,20
3643;1;2;48,50;97,00
3644;2;2;116,40;232,80
3644;1;1;48,50;48,50
3644;15;2;90,00;180,00
3644;22;1;28,80;28,80
3645;7;4;350,00;1.400,00
3645;14;1;184,30;184,30
3645;1;3;49,50;148,50
3646;7;1;325,50;325,50
3647;10;1;77,60;77,60
3648;13;2;137,20;274,40
3648;5;2;300,00;600,00
3649;28;1;114,00;114,00
3650;5;1;300,00;300,00
3650;13;2;135,80;271,60
3650;23;2;247,50;495,00
3651;2;2;120,00;240,00
3652;24;2;60,00;120,00
3653;24;1;58,20;58,20
3654;2;3;116,40;349,20
3655;20;1;23,25;23,25
3655;2;1;116,40;116,40
3655;14;2;190,00;380,00
3655;18;1;97,00;97,00
3656;10;2;74,40;148,80
3656;1;2;47,50;95,00
3657;5;1;300,00;300,00
3658;28;3;120,00;360,00
3659;24;2;58,20;116,40
3659;13;3;135,80;407,40
3659;2;3;120,00;360,00
3659;24;1;60,00;60,00
3660;18;1;95,00;95,00
3661;10;1;80,00;80,00
3662;20;1;24,25;24,25
3663;1;1;48,50;48,50
3663;24;4;58,20;232,80
3664;9;2;380,00;760,00
3665;20;1;23,25;23,25
3665;26;1;70,00;70,00
3665;1;1;48,50;48,50
3665;5;2;300,00;600,00
3666;4;2;174,60;349,20
3666;29;4;465,00;1.860,00
3666;16;3;274,40;823,20
3667;26;3;67,90;203,70
3667;28;1;117,60;117,60
3667;7;2;350,00;700,00
3667;21;1;106,70;106,70
3667;2;2;116,40;232,80
3668;2;2;116,40;232,80
3668;6;3;144,00;432,00
3669;8;2;213,40;426,80
3669;7;1;339,50;339,50
3670;20;1;24,25;24,25
3671;15;1;87,30;87,30
3672;5;2;291,00;582,00
3673;2;1;116,40;116,40
3673;23;2;250,00;500,00
3673;13;1;135,80;135,80
3674;7;1;325,50;325,50
3675;9;2;392,00;784,00
3676;15;2;90,00;180,00
3676;1;2;50,00;100,00
3677;4;1;180,00;180,00
3677;2;1;120,00;120,00
3678;13;2;130,20;260,40
3679;25;1;174,60;174,60
3679;4;1;176,40;176,40
3680;5;2;279,00;558,00
3681;19;3;160,00;480,00
3682;24;3;60,00;180,00
3682;1;4;47,50;190,00
3682;22;3;29,40;88,20
3682;22;1;29,10;29,10
3683;23;1;242,50;242,50
3684;1;2;49,00;98,00
3684;15;2;88,20;176,40
3685;15;2;90,00;180,00
3685;1;3;47,50;142,50
3685;13;1;140,00;140,00
3686;15;3;85,50;256,50
3687;4;1;174,60;174,60
3687;1;1;49,00;49,00
3687;14;2;184,30;368,60
3688;25;1;180,00;180,00
3689;24;2;60,00;120,00
3690;18;1;97,00;97,00
3690;18;2;95,00;190,00
3690;24;1;60,00;60,00
3690;16;1;271,60;271,60
3691;23;2;250,00;500,00
3692;1;4;48,50;194,00
3692;1;1;48,50;48,50
3693;20;2;24,25;48,50
3694;4;3;180,00;540,00
3695;19;4;155,20;620,80
3696;1;2;47,00;94,00
3696;24;1;58,20;58,20
3696;1;1;50,00;50,00
3696;29;1;485,00;485,00
3697;2;1;116,40;116,40
3698;12;1;200,00;200,00
3698;13;2;135,80;271,60
3698;16;1;280,00;280,00
3699;24;1;58,20;58,20
3699;7;1;329,00;329,00
3699;1;1;49,00;49,00
3699;15;1;90,00;90,00
3699;5;2;300,00;600,00
3700;9;1;400,00;400,00
3700;7;2;339,50;679,00
3700;21;1;106,70;106,70
3700;15;4;90,00;360,00
3701;22;1;30,00;30,00
3702;11;2;450,00;900,00
3702;5;1;300,00;300,00
3703;4;1;176,40;176,40
3704;19;1;155,20;155,20
3705;20;1;24,25;24,25
3705;1;2;50,00;100,00
3706;14;1;184,30;184,30
3707;11;2;441,00;882,00
3707;2;5;120,00;600,00
3708;7;1;339,50;339,50
3708;11;4;450,00;1.800,00
3709;13;2;140,00;280,00
3710;3;2;250,00;500,00
3710;5;1;291,00;291,00
3711;11;1;450,00;450,00
3712;1;3;48,50;145,50
3712;13;1;138,60;138,60
3713;20;3;25,00;75,00
3714;24;2;58,20;116,40
3715;1;2;48,50;97,00
3715;7;1;339,50;339,50
3716;15;1;90,00;90,00
3717;1;3;48,00;144,00
3717;2;1;116,40;116,40
3717;7;1;350,00;350,00
3717;24;1;58,20;58,20
3717;7;1;350,00;350,00
3718;2;2;120,00;240,00
3718;1;2;49,00;98,00
3718;29;2;465,00;930,00
3719;10;1;74,40;74,40
3720;16;2;274,40;548,80
3720;20;1;23,75;23,75
3720;26;2;67,90;135,80
3720;1;2;50,00;100,00
3721;1;2;50,00;100,00
3721;19;1;160,00;160,00
3721;14;3;186,20;558,60
3721;24;2;58,20;116,40
3721;7;1;339,50;339,50
3722;8;2;220,00;440,00
3722;5;3;294,00;882,00
3722;1;1;50,00;50,00
3723;17;2;126,10;252,20
3724;24;1;58,20;58,20
3725;16;1;271,60;271,60
3726;20;3;24,25;72,75
3726;9;2;400,00;800,00
3727;9;1;400,00;400,00
3727;19;2;155,20;310,40
3727;1;2;50,00;100,00
3728;23;3;250,00;750,00
3728;20;1;25,00;25,00
3728;14;1;190,00;190,00
3729;2;4;116,40;465,60
3729;30;1;87,30;87,30
3730;15;1;87,30;87,30
3731;1;2;49,00;98,00
3732;14;1;184,30;184,30
3732;1;3;50,00;150,00
3732;25;1;180,00;180,00
3733;23;2;250,00;500,00
3734;17;1;130,00;130,00
3734;18;1;97,00;97,00
3735;1;4;49,00;196,00
3735;29;1;465,00;465,00
3736;11;1;436,50;436,50
3737;24;4;58,20;232,80
3737;28;1;120,00;120,00
3737;1;2;49,00;98,00
3737;13;1;135,80;135,80
3737;18;4;97,00;388,00
3738;1;1;50,00;50,00
3739;1;2;50,00;100,00
3740;5;1;285,00;285,00
3741;2;1;120,00;120,00
3741;2;3;117,60;352,80
3741;20;1;24,25;24,25
3742;2;1;115,20;115,20
3743;19;2;160,00;320,00
3743;7;1;350,00;350,00
3743;24;1;58,20;58,20
3744;13;4;135,80;543,20
3744;20;3;24,25;72,75
3744;2;3;117,60;352,80
3745;11;1;436,50;436,50
3745;13;1;137,20;137,20
3746;3;1;250,00;250,00
3747;23;4;235,00;940,00
3748;13;3;140,00;420,00
3749;13;1;135,80;135,80
3749;16;1;280,00;280,00
3750;26;2;68,60;137,20
3750;2;1;114,00;114,00
3750;7;4;339,50;1.358,00
3751;5;2;294,00;588,00
3751;24;4;58,20;232,80
3752;2;2;116,40;232,80
3752;2;2;116,40;232,80
3752;5;1;300,00;300,00
3753;2;1;116,40;116,40
3754;24;2;55,80;111,60
3754;20;1;23,50;23,50
3754;1;1;48,50;48,50
3755;13;1;140,00;140,00
3756;11;1;441,00;441,00
3757;23;1;245,00;245,00
3758;29;1;495,00;495,00
3758;13;1;135,80;135,80
3758;24;2;58,80;117,60
3759;4;2;174,60;349,20
3759;15;1;87,30;87,30
3760;2;1;117,60;117,60
3760;4;3;176,40;529,20
3761;17;1;126,10;126,10
3761;2;1;120,00;120,00
3762;19;2;156,80;313,60
3762;14;1;190,00;190,00
3763;4;1;167,40;167,40
3764;6;2;145,50;291,00
3765;1;2;49,00;98,00
3765;15;1;83,70;83,70
3766;1;2;50,00;100,00
3766;7;1;339,50;339,50
3766;24;1;59,40;59,40
3767;1;2;50,00;100,00
3767;1;1;48,50;48,50
3767;16;2;271,60;543,20
3768;18;2;100,00;200,00
3768;1;3;50,00;150,00
3768;1;5;50,00;250,00
3769;4;1;176,40;176,40
3769;12;1;200,00;200,00
3769;3;1;242,50;242,50
3769;6;2;139,50;279,00
3770;2;1;117,60;117,60
3770;18;1;98,00;98,00
3771;24;3;60,00;180,00
3771;1;2;50,00;100,00
3772;22;1;27,90;27,90
3773;9;2;400,00;800,00
3774;11;1;418,50;418,50
3774;20;1;24,25;24,25
3775;2;1;117,60;117,60
3776;18;2;95,00;190,00
3776;20;2;24,75;49,50
3777;13;2;137,20;274,40
3777;18;1;97,00;97,00
3777;24;1;58,80;58,80
3778;1;3;50,00;150,00
3779;30;2;87,30;174,60
3780;28;4;120,00;480,00
3781;18;1;100,00;100,00
3782;13;2;135,80;271,60
3783;1;2;47,50;95,00
3783;24;1;58,80;58,80
3783;5;1;300,00;300,00
3783;30;4;90,00;360,00
3784;14;1;176,70;176,70
3785;22;1;29,10;29,10
3785;1;2;49,50;99,00
3785;15;1;87,30;87,30
3785;2;1;118,80;118,80
3785;24;1;57,00;57,00
3786;19;1;153,60;153,60
3787;5;3;285,00;855,00
3788;26;2;67,90;135,80
3789;25;1;176,40;176,40
3789;28;2;120,00;240,00
3790;7;2;350,00;700,00
3790;19;1;148,80;148,80
3791;18;5;100,00;500,00
3791;13;2;140,00;280,00
3792;6;1;147,00;147,00
