ID_VENDA;DATA_VENDA;ID_FILIAL;ID_CLIENTE;VALOR_VENDA
3001;10/11/2023;2;1486;429,60
3002;10/11/2023;2;48;410,20
3003;10/11/2023;2;148;58,20
3004;10/11/2023;3;2070;48,50
3005;10/11/2023;3;1126;2.234,00
3006;10/11/2023;3;2326;47,50
3007;10/11/2023;3;610;50,00
3008;10/11/2023;3;928;350,00
3009;10/11/2023;3;1322;465,50
3010;10/11/2023;3;663;2.344,00
3011;10/11/2023;4;197;2.146,30
3012;10/11/2023;4;146;855,85
3013;10/11/2023;4;2329;430,80
3014;10/11/2023;4;196;171,00
3015;10/11/2023;4;146;490,00
3016;10/11/2023;4;478;242,50
3017;10/11/2023;4;267;249,60
3018;10/11/2023;4;113;300,00
3019;10/11/2023;4;2615;506,40
3020;10/11/2023;4;2476;48,50
3021;10/11/2023;4;2904;137,20
3022;10/11/2023;4;302;1.009,70
3023;10/11/2023;4;161;790,00
3024;10/11/2023;4;102;834,90
3025;10/11/2023;4;269;600,00
3026;10/11/2023;5;1218;59,40
3027;10/11/2023;5;613;428,80
3028;10/11/2023;5;2034;268,80
3029;10/11/2023;5;1303;96,00
3030;10/11/2023;5;2497;25,00
3031;10/11/2023;5;2306;274,40
3032;10/11/2023;5;2560;455,90
3033;10/11/2023;5;737;280,00
3034;10/11/2023;5;1280;107,80
3035;10/11/2023;5;2208;398,40
3036;10/11/2023;5;2206;220,00
3037;10/11/2023;5;1378;48,50
3038;10/11/2023;5;1194;514,10
3039;10/11/2023;5;51;395,70
3040;10/11/2023;5;2982;97,00
3041;10/11/2023;5;135;332,50
3042;11/11/2023;1;1802;744,80
3043;11/11/2023;1;1933;764,75
3044;11/11/2023;1;1168;97,00
3045;11/11/2023;1;1722;852,90
3046;11/11/2023;1;37;950,00
3047;11/11/2023;1;1240;83,70
3048;11/11/2023;1;755;420,50
3049;11/11/2023;1;99;194,00
3050;11/11/2023;1;1325;205,00
3051;11/11/2023;1;1816;811,20
3052;11/11/2023;1;1145;1.084,00
3053;11/11/2023;1;1987;444,00
3054;11/11/2023;1;89;364,80
3055;11/11/2023;1;623;140,65
3056;11/11/2023;1;393;230,00
3057;11/11/2023;1;315;46,50
3058;11/11/2023;1;1846;399,00
3059;11/11/2023;1;1191;24,25
3060;11/11/2023;1;1;895,50
3061;11/11/2023;1;16;529,20
3062;11/11/2023;1;1215;268,80
3063;11/11/2023;1;1437;665,20
3064;11/11/2023;1;277;29,10
3065;11/11/2023;1;596;420,00
3066;11/11/2023;1;862;588,00
3067;11/11/2023;1;6;772,00
3068;11/11/2023;1;4;87,30
3069;11/11/2023;1;1604;592,50
3070;11/11/2023;1;1682;117,60
3071;11/11/2023;1;500;90,00
3072;11/11/2023;1;2;87,30
3073;11/11/2023;1;528;349,20
3074;11/11/2023;1;492;943,00
3075;11/11/2023;1;1191;315,45
3076;11/11/2023;1;995;230,00
3077;11/11/2023;1;1531;396,40
3078;11/11/2023;1;1778;720,80
3079;11/11/2023;1;1102;214,40
3080;11/11/2023;1;1647;180,50
3081;11/11/2023;1;714;29,10
3082;11/11/2023;1;6;242,50
3083;11/11/2023;1;145;50,00
3084;11/11/2023;1;152;784,00
3085;11/11/2023;1;39;600,00
3086;11/11/2023;1;1943;1.077,80
3087;11/11/2023;1;5;232,80
3088;11/11/2023;1;600;528,80
3089;11/11/2023;1;1612;295,00
3090;11/11/2023;1;1467;301,60
3091;11/11/2023;1;1;150,00
3092;11/11/2023;1;1888;409,80
3093;11/11/2023;1;1837;404,80
3094;11/11/2023;1;981;320,10
3095;11/11/2023;1;596;1.671,10
3096;11/11/2023;1;1287;115,20
3097;11/11/2023;2;798;89,10
3098;11/11/2023;2;195;338,35
3099;11/11/2023;2;64;1.270,00
3100;11/11/2023;2;77;543,50
3101;11/11/2023;2;152;60,00
3102;11/11/2023;2;25;339,80
3103;11/11/2023;2;62;153,60
3104;11/11/2023;2;178;116,40
3105;11/11/2023;2;1549;436,50
3106;11/11/2023;2;1463;2.468,60
3107;11/11/2023;2;125;485,00
3108;11/11/2023;2;1990;75,00
3109;11/11/2023;2;100;48,00
3110;11/11/2023;2;99;627,20
3111;11/11/2023;2;126;126,10
3112;11/11/2023;2;89;227,40
3113;11/11/2023;2;131;782,00
3114;11/11/2023;2;62;350,40
3115;11/11/2023;2;33;232,80
3116;11/11/2023;2;16;117,60
3117;11/11/2023;2;11;111,60
3118;11/11/2023;2;157;669,60
3119;11/11/2023;2;72;682,35
3120;11/11/2023;2;1962;83,70
3121;11/11/2023;2;56;252,20
3122;11/11/2023;2;153;717,80
3123;11/11/2023;2;1261;242,50
3124;11/11/2023;2;70;382,00
3125;11/11/2023;2;153;619,70
3126;11/11/2023;2;143;130,20
3127;11/11/2023;2;10;231,00
3128;11/11/2023;2;102;238,40
3129;11/11/2023;2;144;346,10
3130;11/11/2023;2;90;736,10
3131;11/11/2023;2;88;120,00
3132;11/11/2023;2;20;170,00
3133;11/11/2023;2;879;387,60
3134;11/11/2023;2;160;24,25
3135;11/11/2023;2;200;883,50
3136;11/11/2023;3;2413;1.150,00
3137;11/11/2023;3;2458;665,05
3138;11/11/2023;3;1013;301,00
3139;11/11/2023;3;952;247,35
3140;11/11/2023;3;2415;125,20
3141;11/11/2023;3;2381;184,30
3142;11/11/2023;3;2065;1.527,60
3143;11/11/2023;3;2418;276,40
3144;11/11/2023;3;514;160,00
3145;11/11/2023;3;882;372,70
3146;11/11/2023;3;2318;58,20
3147;11/11/2023;3;770;870,30
3148;11/11/2023;3;1075;160,00
3149;11/11/2023;3;1347;356,40
3150;11/11/2023;3;720;325,20
3151;11/11/2023;3;527;259,30
3152;11/11/2023;3;633;1.476,40
3153;11/11/2023;3;2457;1.292,80
3154;11/11/2023;3;2377;368,60
3155;11/11/2023;3;552;54,10
3156;11/11/2023;3;692;933,00
3157;11/11/2023;3;1357;194,00
3158;11/11/2023;3;1149;150,00
3159;11/11/2023;3;2134;503,75
3160;11/11/2023;3;973;60,00
3161;11/11/2023;3;2078;540,00
3162;11/11/2023;3;769;1.045,00
3163;11/11/2023;3;999;670,00
3164;11/11/2023;3;2124;529,20
3165;11/11/2023;3;1012;715,50
3166;11/11/2023;3;859;312,60
3167;11/11/2023;4;2829;397,70
3168;11/11/2023;4;410;227,60
3169;11/11/2023;4;125;174,60
3170;11/11/2023;4;374;784,00
3171;11/11/2023;4;363;47,00
3172;11/11/2023;4;2693;271,60
3173;11/11/2023;4;2860;575,60
3174;11/11/2023;4;432;441,00
3175;11/11/2023;4;331;764,90
3176;11/11/2023;4;357;1.534,80
3177;11/11/2023;4;131;97,00
3178;11/11/2023;4;442;200,00
3179;11/11/2023;4;159;99,00
3180;11/11/2023;5;102;280,00
3181;11/11/2023;5;859;213,40
3182;11/11/2023;5;403;400,00
3183;11/11/2023;5;1595;339,50
3184;11/11/2023;5;2674;585,60
3185;11/11/2023;5;322;360,00
3186;11/11/2023;5;1031;582,00
3187;11/11/2023;5;752;875,80
3188;11/11/2023;5;1905;120,00
3189;11/11/2023;5;606;250,00
3190;11/11/2023;5;2234;24,25
3191;11/11/2023;5;2953;58,80
3192;11/11/2023;5;1439;483,00
3193;11/11/2023;5;2757;58,20
3194;11/11/2023;5;1386;807,60
3195;11/11/2023;5;2781;97,00
3196;11/11/2023;5;1227;180,00
3197;11/11/2023;5;1151;97,00
3198;11/11/2023;5;742;49,00
3199;11/11/2023;5;2241;198,20
3200;11/11/2023;5;2534;553,70
3201;11/11/2023;5;1541;395,40
3202;11/11/2023;5;218;970,00
3203;11/11/2023;5;1778;724,75
3204;11/11/2023;5;1115;117,60
3205;11/11/2023;5;2026;100,00
3206;11/11/2023;5;2091;122,50
3207;11/11/2023;5;2966;1.157,00
3208;11/11/2023;5;1575;73,50
3209;11/11/2023;5;2177;495,25
3210;11/11/2023;5;235;48,50
3211;11/11/2023;5;1255;110,55
3212;11/11/2023;5;132;698,40
3213;11/11/2023;5;2771;737,20
3214;11/11/2023;5;754;413,40
3215;11/11/2023;5;2600;326,10
3216;11/11/2023;5;22;120,00
3217;11/11/2023;5;750;23,25
3218;11/11/2023;5;2856;116,40
3219;11/11/2023;5;634;171,00
3220;11/11/2023;5;1995;230,40
3221;11/11/2023;5;767;599,90
3222;11/11/2023;5;882;873,00
3223;11/11/2023;5;2662;495,00
3224;11/11/2023;5;2751;50,00
3225;11/11/2023;5;1328;50,00
3226;12/11/2023;1;1255;116,40
3227;12/11/2023;1;135;130,20
3228;12/11/2023;1;1088;259,20
3229;12/11/2023;1;1825;485,00
3230;12/11/2023;1;115;1.972,10
3231;12/11/2023;1;1147;366,20
3232;12/11/2023;1;1365;24,50
3233;12/11/2023;1;1309;278,20
3234;12/11/2023;1;134;90,00
3235;12/11/2023;1;1479;235,80
3236;12/11/2023;1;30;582,00
3237;12/11/2023;1;382;87,30
3238;12/11/2023;1;1;504,20
3239;12/11/2023;2;90;25,00
3240;12/11/2023;2;10;25,00
3241;12/11/2023;2;1702;100,00
3242;12/11/2023;2;127;291,00
3243;12/11/2023;2;195;98,00
3244;12/11/2023;2;20;930,40
3245;12/11/2023;2;58;58,20
3246;12/11/2023;2;200;240,00
3247;12/11/2023;2;340;867,00
3248;12/11/2023;3;671;240,00
3249;12/11/2023;3;1479;998,70
3250;12/11/2023;3;1016;548,80
3251;12/11/2023;3;598;58,20
3252;12/11/2023;3;1018;25,00
3253;12/11/2023;3;1355;174,60
3254;12/11/2023;4;379;900,20
3255;12/11/2023;4;459;170,00
3256;12/11/2023;4;415;186,20
3257;12/11/2023;4;321;230,90
3258;12/11/2023;4;380;58,20
3259;12/11/2023;5;2158;1.423,20
3260;12/11/2023;5;1355;271,60
3261;12/11/2023;5;1681;58,20
3262;12/11/2023;5;591;139,50
3263;14/11/2023;1;1;437,80
3264;14/11/2023;1;1073;48,50
3265;14/11/2023;1;1733;172,80
3266;14/11/2023;1;1365;1.241,60
3267;14/11/2023;1;472;1.489,10
3268;14/11/2023;1;1173;48,50
3269;14/11/2023;1;1901;190,00
3270;14/11/2023;1;10;628,60
3271;14/11/2023;1;1392;906,00
3272;14/11/2023;1;1733;226,10
3273;14/11/2023;1;1907;58,20
3274;14/11/2023;1;1630;407,40
3275;14/11/2023;1;1657;410,00
3276;14/11/2023;2;24;138,60
3277;14/11/2023;2;95;203,70
3278;14/11/2023;2;160;281,30
3279;14/11/2023;2;196;99,25
3280;14/11/2023;2;408;215,60
3281;14/11/2023;2;93;116,40
3282;14/11/2023;2;95;112,80
3283;14/11/2023;2;33;24,50
3284;14/11/2023;2;64;192,00
3285;14/11/2023;2;97;523,80
3286;14/11/2023;3;2379;250,00
3287;14/11/2023;3;2171;427,50
3288;14/11/2023;3;2434;1.196,40
3289;14/11/2023;3;2485;350,00
3290;14/11/2023;4;2804;145,00
3291;14/11/2023;4;224;77,60
3292;14/11/2023;4;150;145,50
3293;14/11/2023;5;347;305,50
3294;14/11/2023;5;2021;100,00
3295;14/11/2023;5;2913;490,40
3296;14/11/2023;5;2959;415,50
3297;14/11/2023;5;504;271,60
3298;14/11/2023;5;2128;357,20
3299;14/11/2023;5;1850;103,40
3300;15/11/2023;1;1181;1.042,00
3301;15/11/2023;1;494;240,00
3302;15/11/2023;1;8;1.687,80
3303;15/11/2023;1;1958;679,00
3304;15/11/2023;1;1436;46,50
3305;15/11/2023;1;97;470,00
3306;15/11/2023;1;365;114,00
3307;15/11/2023;1;1597;857,60
3308;15/11/2023;1;10;823,20
3309;15/11/2023;1;1;49,50
3310;15/11/2023;1;584;524,60
3311;15/11/2023;1;1204;417,10
3312;15/11/2023;1;369;213,40
3313;15/11/2023;1;410;136,70
3314;15/11/2023;1;1566;910,40
3315;15/11/2023;1;423;313,60
3316;15/11/2023;1;1287;1.346,20
3317;15/11/2023;1;1238;1.202,80
3318;15/11/2023;1;1955;809,30
3319;15/11/2023;1;10;613,20
3320;15/11/2023;1;805;155,20
3321;15/11/2023;1;803;485,00
3322;15/11/2023;1;4;946,00
3323;15/11/2023;1;368;541,90
3324;15/11/2023;2;194;48,50
3325;15/11/2023;2;183;720,50
3326;15/11/2023;2;177;274,50
3327;15/11/2023;2;262;1.026,20
3328;15/11/2023;2;153;480,00
3329;15/11/2023;2;155;237,60
3330;15/11/2023;2;137;594,10
3331;15/11/2023;2;115;637,50
3332;15/11/2023;2;841;83,20
3333;15/11/2023;2;154;120,00
3334;15/11/2023;2;109;96,00
3335;15/11/2023;2;529;148,80
3336;15/11/2023;2;709;548,50
3337;15/11/2023;2;1888;534,00
3338;15/11/2023;2;165;368,60
3339;15/11/2023;2;90;1.111,00
3340;15/11/2023;2;41;465,60
3341;15/11/2023;2;622;132,20
3342;15/11/2023;2;194;171,00
3343;15/11/2023;2;188;217,30
3344;15/11/2023;2;110;508,80
3345;15/11/2023;2;196;223,20
3346;15/11/2023;2;152;1.548,50
3347;15/11/2023;2;665;823,20
3348;15/11/2023;2;55;800,00
3349;15/11/2023;3;2244;280,00
3350;15/11/2023;3;858;630,00
3351;15/11/2023;3;2135;688,70
3352;15/11/2023;3;1169;531,00
3353;15/11/2023;4;2762;613,80
3354;15/11/2023;4;264;885,50
3355;15/11/2023;4;2788;453,40
3356;15/11/2023;4;291;349,20
3357;15/11/2023;4;214;1.176,00
3358;15/11/2023;4;486;24,25
3359;15/11/2023;4;422;339,50
3360;15/11/2023;5;82;87,30
3361;15/11/2023;5;193;364,80
3362;15/11/2023;5;1160;475,00
3363;15/11/2023;5;1835;242,50
3364;15/11/2023;5;488;585,50
3365;15/11/2023;5;2383;346,50
3366;15/11/2023;5;993;48,50
3367;15/11/2023;5;1810;232,80
3368;16/11/2023;1;1107;180,00
3369;16/11/2023;1;1378;1.111,55
3370;16/11/2023;1;14;117,60
3371;16/11/2023;1;730;135,80
3372;16/11/2023;1;109;828,90
3373;16/11/2023;1;1468;23,75
3374;16/11/2023;1;1107;564,40
3375;16/11/2023;1;175;606,25
3376;16/11/2023;1;15;291,00
3377;16/11/2023;1;1547;2.071,60
3378;16/11/2023;1;129;57,00
3379;16/11/2023;1;738;803,25
3380;16/11/2023;1;633;524,75
3381;16/11/2023;1;5;825,60
3382;16/11/2023;1;213;120,00
3383;16/11/2023;1;1744;115,20
3384;16/11/2023;1;2;23,50
3385;16/11/2023;1;663;679,00
3386;16/11/2023;1;158;325,50
3387;16/11/2023;2;488;160,00
3388;16/11/2023;2;107;400,00
3389;16/11/2023;2;324;232,80
3390;16/11/2023;2;124;1.573,45
3391;16/11/2023;2;80;274,40
3392;16/11/2023;2;94;90,00
3393;16/11/2023;2;192;411,40
3394;16/11/2023;2;50;174,60
3395;16/11/2023;2;154;370,00
3396;16/11/2023;2;187;175,30
3397;16/11/2023;2;96;465,00
3398;16/11/2023;2;762;1.226,00
3399;16/11/2023;2;27;24,25
3400;16/11/2023;2;33;117,60
3401;16/11/2023;2;61;883,80
3402;16/11/2023;2;183;78,40
3403;16/11/2023;2;708;900,00
3404;16/11/2023;2;198;364,50
3405;16/11/2023;2;66;167,40
3406;16/11/2023;2;1859;58,20
3407;16/11/2023;2;156;334,90
3408;16/11/2023;3;1024;288,40
3409;16/11/2023;3;623;155,20
3410;16/11/2023;3;2392;98,00
3411;16/11/2023;3;1142;24,25
3412;16/11/2023;3;765;479,60
3413;16/11/2023;3;975;135,80
3414;16/11/2023;3;1044;485,00
3415;16/11/2023;3;624;822,50
3416;16/11/2023;3;1010;429,95
3417;16/11/2023;3;2265;108,20
3418;16/11/2023;4;2786;308,50
3419;16/11/2023;4;2534;780,00
3420;16/11/2023;4;2449;2.678,10
3421;16/11/2023;4;2434;1.809,50
3422;16/11/2023;4;420;250,00
3423;16/11/2023;4;2571;1.448,50
3424;16/11/2023;4;221;274,40
3425;16/11/2023;5;1664;436,10
3426;16/11/2023;5;646;518,00
3427;16/11/2023;5;539;74,25
3428;16/11/2023;5;2798;50,00
3429;16/11/2023;5;365;232,80
3430;16/11/2023;5;1420;100,00
3431;16/11/2023;5;191;554,40
3432;16/11/2023;5;1289;338,00
3433;16/11/2023;5;1622;264,30
3434;16/11/2023;5;586;48,50
3435;16/11/2023;5;1048;298,70
3436;17/11/2023;1;1076;973,50
3437;17/11/2023;1;189;178,20
3438;17/11/2023;1;1039;270,00
3439;17/11/2023;1;935;48,50
3440;17/11/2023;1;572;55,80
3441;17/11/2023;1;659;627,20
3442;17/11/2023;1;410;214,00
3443;17/11/2023;1;459;596,80
3444;17/11/2023;1;1193;72,75
3445;17/11/2023;1;236;106,70
3446;17/11/2023;1;318;400,00
3447;17/11/2023;1;7;989,40
3448;17/11/2023;1;720;210,60
3449;17/11/2023;1;5;385,25
3450;17/11/2023;1;415;310,40
3451;17/11/2023;1;196;334,80
3452;17/11/2023;1;1998;238,80
3453;17/11/2023;1;1649;140,00
3454;17/11/2023;1;512;252,20
3455;17/11/2023;1;1855;116,40
3456;17/11/2023;1;1336;400,00
3457;17/11/2023;1;1675;47,00
3458;17/11/2023;1;1398;570,20
3459;17/11/2023;1;606;622,20
3460;17/11/2023;1;1352;1.477,60
3461;17/11/2023;1;299;353,40
3462;17/11/2023;1;1346;596,40
3463;17/11/2023;1;1318;55,80
3464;17/11/2023;1;1236;549,20
3465;17/11/2023;1;6;116,40
3466;17/11/2023;1;936;1.179,00
3467;17/11/2023;1;1651;654,80
3468;17/11/2023;1;300;50,00
3469;17/11/2023;1;1;201,60
3470;17/11/2023;1;2;666,90
3471;17/11/2023;1;1991;90,00
3472;17/11/2023;1;401;93,00
3473;17/11/2023;1;8;1.152,00
3474;17/11/2023;1;1478;480,00
3475;17/11/2023;1;377;114,00
3476;17/11/2023;1;560;235,20
3477;17/11/2023;1;1581;1.115,10
3478;17/11/2023;1;118;50,00
3479;17/11/2023;2;190;942,50
3480;17/11/2023;2;1946;699,80
3481;17/11/2023;2;163;100,00
3482;17/11/2023;2;47;174,60
3483;17/11/2023;2;47;156,80
3484;17/11/2023;2;12;174,60
3485;17/11/2023;2;153;245,00
3486;17/11/2023;2;469;868,10
3487;17/11/2023;2;187;957,45
3488;17/11/2023;2;164;97,00
3489;17/11/2023;2;74;271,60
3490;17/11/2023;2;134;1.184,30
3491;17/11/2023;2;1677;216,40
3492;17/11/2023;2;156;839,05
3493;17/11/2023;2;59;214,25
3494;17/11/2023;2;125;174,60
3495;17/11/2023;2;180;224,90
3496;17/11/2023;2;101;55,80
3497;17/11/2023;2;155;554,60
3498;17/11/2023;2;878;47,00
3499;17/11/2023;2;454;989,80
3500;17/11/2023;2;1733;117,60
3501;17/11/2023;2;1057;300,00
3502;17/11/2023;2;1829;264,60
3503;17/11/2023;3;922;60,00
3504;17/11/2023;3;2067;186,20
3505;17/11/2023;3;2126;100,00
3506;17/11/2023;3;1409;97,00
3507;17/11/2023;3;2453;1.007,50
3508;17/11/2023;3;2047;194,00
3509;17/11/2023;3;1157;447,80
3510;17/11/2023;3;2229;712,20
3511;17/11/2023;3;1010;795,40
3512;17/11/2023;4;2849;279,00
3513;17/11/2023;4;438;1.320,80
3514;17/11/2023;4;2707;100,00
3515;17/11/2023;4;483;582,00
3516;17/11/2023;4;454;428,25
3517;17/11/2023;4;105;636,50
3518;17/11/2023;5;1868;595,20
3519;17/11/2023;5;1906;83,70
3520;17/11/2023;5;2470;174,60
3521;17/11/2023;5;1396;1.067,00
3522;17/11/2023;5;1902;50,00
3523;17/11/2023;5;2775;150,00
3524;17/11/2023;5;2192;1.639,00
3525;17/11/2023;5;372;97,75
3526;17/11/2023;5;257;140,00
3527;17/11/2023;5;2513;679,00
3528;17/11/2023;5;1002;478,50
3529;17/11/2023;5;1395;1.250,50
3530;17/11/2023;5;2361;331,60
3531;17/11/2023;5;2535;120,00
3532;17/11/2023;5;1345;921,50
3533;17/11/2023;5;2488;242,50
3534;17/11/2023;5;2031;1.373,80
3535;17/11/2023;5;697;1.882,70
3536;17/11/2023;5;596;430,30
3537;17/11/2023;5;1639;320,00
3538;17/11/2023;5;999;280,00
3539;17/11/2023;5;2810;87,30
3540;17/11/2023;5;2311;663,10
3541;18/11/2023;1;1670;900,00
3542;18/11/2023;1;1019;196,70
3543;18/11/2023;1;1710;362,50
3544;18/11/2023;1;692;465,60
3545;18/11/2023;1;867;180,00
3546;18/11/2023;1;20;23,50
3547;18/11/2023;1;1750;448,60
3548;18/11/2023;1;107;1.834,25
3549;18/11/2023;1;3;314,50
3550;18/11/2023;1;868;86,40
3551;18/11/2023;1;1435;455,80
3552;18/11/2023;1;776;70,00
3553;18/11/2023;1;28;658,80
3554;18/11/2023;1;998;120,00
3555;18/11/2023;1;84;152,00
3556;18/11/2023;1;723;58,20
3557;18/11/2023;1;471;1.247,15
3558;18/11/2023;1;542;120,00
3559;18/11/2023;1;1348;97,00
3560;18/11/2023;1;699;1.262,60
3561;18/11/2023;1;1472;116,40
3562;18/11/2023;1;4;428,20
3563;18/11/2023;1;1170;350,25
3564;18/11/2023;1;1929;2.382,40
3565;18/11/2023;1;238;364,70
3566;18/11/2023;1;16;1.058,90
3567;18/11/2023;1;1640;97,00
3568;18/11/2023;1;252;495,50
3569;18/11/2023;1;108;594,90
3570;18/11/2023;1;1561;863,30
3571;18/11/2023;1;5;707,80
3572;18/11/2023;1;973;1.350,00
3573;18/11/2023;1;4;291,00
3574;18/11/2023;1;1267;196,00
3575;18/11/2023;1;2;408,00
3576;18/11/2023;1;662;174,60
3577;18/11/2023;1;645;436,50
3578;18/11/2023;1;432;196,00
3579;18/11/2023;1;1393;891,00
3580;18/11/2023;1;502;705,60
3581;18/11/2023;1;395;305,55
3582;18/11/2023;1;562;116,40
3583;18/11/2023;1;368;115,20
3584;18/11/2023;1;177;894,60
3585;18/11/2023;1;1897;93,00
3586;18/11/2023;1;1376;55,80
3587;18/11/2023;1;140;24,25
3588;18/11/2023;1;1076;137,30
3589;18/11/2023;1;715;1.349,70
3590;18/11/2023;1;749;784,00
3591;18/11/2023;1;8;1.299,80
3592;18/11/2023;1;5;1.618,50
3593;18/11/2023;1;121;450,00
3594;18/11/2023;1;1227;807,50
3595;18/11/2023;1;621;556,70
3596;18/11/2023;2;1867;420,30
3597;18/11/2023;2;191;970,00
3598;18/11/2023;2;106;200,00
3599;18/11/2023;2;122;999,30
3600;18/11/2023;2;1346;785,70
3601;18/11/2023;2;11;630,50
3602;18/11/2023;2;1696;120,00
3603;18/11/2023;2;25;120,00
3604;18/11/2023;2;26;48,50
3605;18/11/2023;2;608;1.302,00
3606;18/11/2023;2;952;171,00
3607;18/11/2023;2;35;205,20
3608;18/11/2023;2;149;58,80
3609;18/11/2023;2;148;50,00
3610;18/11/2023;2;16;756,60
3611;18/11/2023;2;15;1.244,60
3612;18/11/2023;2;165;476,40
3613;18/11/2023;2;968;87,30
3614;18/11/2023;2;65;573,10
3615;18/11/2023;2;196;263,70
3616;18/11/2023;2;32;465,60
3617;18/11/2023;2;132;352,80
3618;18/11/2023;2;117;1.047,60
3619;18/11/2023;2;190;388,00
3620;18/11/2023;2;156;224,90
3621;18/11/2023;2;1879;230,40
3622;18/11/2023;2;1659;160,00
3623;18/11/2023;2;1705;494,70
3624;18/11/2023;2;135;46,50
3625;18/11/2023;2;105;198,00
3626;18/11/2023;2;19;971,00
3627;18/11/2023;2;115;48,50
3628;18/11/2023;2;82;461,60
3629;18/11/2023;2;93;750,00
3630;18/11/2023;2;178;24,25
3631;18/11/2023;2;108;1.240,00
3632;18/11/2023;2;123;723,45
3633;18/11/2023;2;96;1.041,60
3634;18/11/2023;2;124;350,00
3635;18/11/2023;2;195;343,00
3636;18/11/2023;2;173;480,00
3637;18/11/2023;2;98;174,60
3638;18/11/2023;2;140;116,40
3639;18/11/2023;2;1541;582,00
3640;18/11/2023;2;88;542,00
3641;18/11/2023;2;992;919,00
3642;18/11/2023;2;167;299,25
3643;18/11/2023;2;195;252,20
3644;18/11/2023;2;18;490,10
3645;18/11/2023;2;51;1.732,80
3646;18/11/2023;2;46;325,50
3647;18/11/2023;2;200;77,60
3648;18/11/2023;2;48;874,40
3649;18/11/2023;2;1950;114,00
3650;18/11/2023;2;147;1.066,60
3651;18/11/2023;2;160;240,00
3652;18/11/2023;2;31;120,00
3653;18/11/2023;2;181;58,20
3654;18/11/2023;2;177;349,20
3655;18/11/2023;2;175;616,65
3656;18/11/2023;2;22;243,80
3657;18/11/2023;2;26;300,00
3658;18/11/2023;2;116;360,00
3659;18/11/2023;2;508;943,80
3660;18/11/2023;2;1925;95,00
3661;18/11/2023;2;103;80,00
3662;18/11/2023;2;44;24,25
3663;18/11/2023;2;109;281,30
3664;18/11/2023;2;173;760,00
3665;18/11/2023;2;175;741,75
3666;18/11/2023;2;127;3.032,40
3667;18/11/2023;2;185;1.360,80
3668;18/11/2023;2;35;664,80
3669;18/11/2023;2;62;766,30
3670;18/11/2023;2;175;24,25
3671;18/11/2023;2;133;87,30
3672;18/11/2023;2;142;582,00
3673;18/11/2023;2;173;752,20
3674;18/11/2023;3;1156;325,50
3675;18/11/2023;3;1048;784,00
3676;18/11/2023;3;1297;280,00
3677;18/11/2023;3;2414;300,00
3678;18/11/2023;3;2110;260,40
3679;18/11/2023;3;771;351,00
3680;18/11/2023;3;544;558,00
3681;18/11/2023;3;2489;480,00
3682;18/11/2023;3;685;487,30
3683;18/11/2023;3;1344;242,50
3684;18/11/2023;3;2380;274,40
3685;18/11/2023;3;2429;462,50
3686;18/11/2023;3;1452;256,50
3687;18/11/2023;4;225;592,20
3688;18/11/2023;4;143;180,00
3689;18/11/2023;4;259;120,00
3690;18/11/2023;4;267;618,60
3691;18/11/2023;4;471;500,00
3692;18/11/2023;4;456;242,50
3693;18/11/2023;4;216;48,50
3694;18/11/2023;4;462;540,00
3695;18/11/2023;4;470;620,80
3696;18/11/2023;4;411;687,20
3697;18/11/2023;4;2810;116,40
3698;18/11/2023;4;373;751,60
3699;18/11/2023;4;2495;1.126,20
3700;18/11/2023;4;137;1.545,70
3701;18/11/2023;4;146;30,00
3702;18/11/2023;4;442;1.200,00
3703;18/11/2023;4;444;176,40
3704;18/11/2023;4;481;155,20
3705;18/11/2023;4;330;124,25
3706;18/11/2023;5;1487;184,30
3707;18/11/2023;5;786;1.482,00
3708;18/11/2023;5;339;2.139,50
3709;18/11/2023;5;1099;280,00
3710;18/11/2023;5;2043;791,00
3711;18/11/2023;5;457;450,00
3712;18/11/2023;5;332;284,10
3713;18/11/2023;5;1442;75,00
3714;18/11/2023;5;195;116,40
3715;18/11/2023;5;2497;436,50
3716;18/11/2023;5;166;90,00
3717;18/11/2023;5;2561;1.018,60
3718;18/11/2023;5;1080;1.268,00
3719;18/11/2023;5;2987;74,40
3720;18/11/2023;5;487;808,35
3721;18/11/2023;5;1210;1.274,50
3722;18/11/2023;5;1150;1.372,00
3723;18/11/2023;5;1126;252,20
3724;18/11/2023;5;748;58,20
3725;18/11/2023;5;515;271,60
3726;18/11/2023;5;2165;872,75
3727;18/11/2023;5;2943;810,40
3728;18/11/2023;5;1823;965,00
3729;18/11/2023;5;585;552,90
3730;18/11/2023;5;1462;87,30
3731;18/11/2023;5;2203;98,00
3732;18/11/2023;5;2951;514,30
3733;18/11/2023;5;2414;500,00
3734;18/11/2023;5;447;227,00
3735;18/11/2023;5;502;661,00
3736;18/11/2023;5;1841;436,50
3737;18/11/2023;5;2584;974,60
3738;18/11/2023;5;1120;50,00
3739;18/11/2023;5;1887;100,00
3740;18/11/2023;5;2585;285,00
